Order ID,Date,Order Date Text,Year,Product,Category,State,Region,Region (Messy),City-State,Country,Quantity Sold,Cost Price,Selling Price,Discount Flag,Salesperson,Target Margin %
1346,01/09/2021,01-09-2021,2021,Product 7,Home Goods,Georgia,South,  South ,"Philadelphia, Georgia",USA,31.0,310.0,462.65,No,Brooke,0.15
1347,01/09/2021,01-09-2021,2021,Product 7,Home Goods,Florida,East,  East ,"Houston, Florida",USA,38.0,380.0,430.22,Unknown,CHRIS,0.20
1347,01/09/2021,01-09-2021,2021,Product 7,Home Goods,North Carolina,East,  East ,"Atlanta, North Carolina",USA,37.0,370.0,466.23,Yes,Drew,0.25
1348,01/09/2021,01-09-2021,2021,Product 7,Home Goods,California,West,  West ,"Miami, California",USA,22.0,220.0,289.2,No,Elliot,0.30
1348,01/09/2021,01-09-2021,2021,Product 7,Home Goods,Washington,West,  West ,"New York City, Washington",USA,23.0,230.0,336.12,Unknown,,0.15
1349,01/09/2021,01-09-2021,2021,Product 8,Home Goods,New York,North,  North ,"Philadelphia, New York",USA,22.0,165.0,192.07,Yes,alex,0.20
1349,01/09/2021,01-09-2021,2021,Product 8,Home Goods,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,25.0,187.5,272.78,No,Brooke,0.25
1350,01/09/2021,01-09-2021,2021,Product 8,Home Goods,Texas,South,  South ,"Atlanta, Texas",USA,30.0,225.0,270.0,Unknown,CHRIS,0.30
1350,01/09/2021,01-09-2021,2021,Product 8,Home Goods,Georgia,South,  South ,"Miami, Georgia",USA,26.0,195.0,225.46,Yes,Drew,0.15
1351,01/09/2021,2021/09/01,2021,Product 8,Home Goods,Florida,East,  East ,"New York City, Florida",USA,34.0,255.0,282.19,No,Elliot,0.20
1351,01/09/2021,01-09-2021,2021,Product 8,Home Goods,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,31.0,232.5,280.17,Unknown,,0.25
1352,01/09/2021,01-09-2021,2021,Product 8,Home Goods,California,West,  West ,"Houston, California",USA,27.0,202.5,227.22,Yes,alex,0.30
1352,01/09/2021,01-09-2021,2021,Product 8,Home Goods,Washington,West,  West ,"Atlanta, Washington",USA,,172.5,204.09,No,Brooke,0.15
1353,01/09/2021,01-09-2021,2021,Product 9,Home Goods,New York,North,  North ,"Miami, New York",USA,25.0,125.0,141.0,Unknown,CHRIS,0.20
1353,01/09/2021,01-09-2021,2021,Product 9,Home Goods,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,35.0,175.0,228.91,Yes,Drew,0.25
1354,01/09/2021,01-09-2021,2021,Product 9,Home Goods,Texas,South,  South ,"Philadelphia, Texas",USA,19.0,95.0,109.98,No,Elliot,0.30
1354,01/09/2021,01-09-2021,2021,Product 9,Home Goods,Georgia,South,  South ,"Houston, Georgia",USA,26.0,130.0,ERROR,Unknown,,0.15
1355,01/09/2021,01-09-2021,2021,Product 9,Home Goods,Florida,East,  East ,"Atlanta, Florida",USA,24.0,120.0,150.3,Yes,alex,0.20
1355,01/09/2021,01-09-2021,2021,Product 9,Home Goods,North Carolina,East,  East ,"Miami, North Carolina",USA,23.0,115.0,158.77,No,Brooke,0.25
1356,01/09/2021,2021/09/01,2021,Product 9,Home Goods,California,West,  West ,"New York City, California",USA,23.0,115.0,129.01,Unknown,CHRIS,0.30
1356,01/09/2021,01-09-2021,2021,Product 9,Home Goods,Washington,West,  West ,"Philadelphia, Washington",USA,34.0,170.0,248.31,Yes,Drew,0.15
1357,01/09/2021,01-09-2021,2021,Product 10,Home Goods,New York,North,  North ,"Houston, New York",USA,27.0,337.5,462.72,No,Elliot,0.20
1357,01/09/2021,01-09-2021,2021,Product 10,Home Goods,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,25.0,312.5,353.32,Unknown,,0.25
1358,01/09/2021,01-09-2021,2021,Product 10,Home Goods,Texas,South,  South ,"Miami, Texas",USA,19.0,237.5,286.6,Yes,alex,0.30
1358,01/09/2021,01-09-2021,2021,Product 10,Home Goods,Georgia,South,  South ,"New York City, Georgia",USA,36.0,450.0,573.34,No,Brooke,0.15
1359,01/09/2021,01-09-2021,2021,Product 10,Home Goods,Florida,East,  East ,"Philadelphia, Florida",USA,35.0,437.5,510.0,Unknown,CHRIS,0.20
1359,01/09/2021,01-09-2021,2021,Product 10,Home Goods,North Carolina,East,  East ,"Houston, North Carolina",USA,37.0,462.5,566.81,Yes,Drew,0.25
1360,01/09/2021,01-09-2021,2021,Product 10,Home Goods,California,West,  West ,"Atlanta, California",USA,38.0,475.0,657.97,No,Elliot,0.30
1360,01/09/2021,01-09-2021,2021,Product 10,Home Goods,Washington,West,  West ,"Miami, Washington",USA,29.0,362.5,450.45,Unknown,,0.15
1361,01/10/2021,2021/10/01,2021,Product 1,Electronics,New York,North,  North ,"New York City, New York",USA,37.0,925.0,1226.07,Yes,alex,0.20
1361,01/10/2021,01-10-2021,2021,Product 1,Electronics,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,37.0,925.0,1261.53,No,Brooke,0.25
1362,01/10/2021,01-10-2021,2021,Product 1,Electronics,Texas,South,  South ,"Houston, Texas",USA,21.0,525.0,595.11,Unknown,CHRIS,0.30
1362,01/10/2021,01-10-2021,2021,Product 1,Electronics,Georgia,South,  South ,"Atlanta, Georgia",USA,24.0,600.0,713.4,Yes,Drew,0.15
1363,01/10/2021,01-10-2021,2021,Product 1,Electronics,Florida,East,  East ,"Miami, Florida",USA,20.0,500.0,620.36,No,Elliot,0.20
1363,01/10/2021,01-10-2021,2021,Product 1,Electronics,North Carolina,East,  East ,"New York City, North Carolina",USA,36.0,900.0,1331.2,Unknown,,0.25
1364,01/10/2021,01-10-2021,2021,Product 1,Electronics,California,West,  West ,"Philadelphia, California",USA,25.0,625.0,814.55,Yes,alex,0.30
1364,01/10/2021,01-10-2021,2021,Product 1,Electronics,Washington,West,  West ,"Houston, Washington",USA,36.0,900.0,1119.2,No,Brooke,0.15
1365,01/10/2021,01-10-2021,2021,Product 2,Electronics,New York,North,  North ,"Atlanta, New York",USA,34.0,510.0,629.58,Unknown,CHRIS,0.20
1365,01/10/2021,01-10-2021,2021,Product 2,Electronics,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,27.0,405.0,554.58,Yes,Drew,0.25
1366,01/10/2021,2021/10/01,2021,Product 2,Electronics,Texas,South,  South ,"New York City, Texas",USA,38.0,570.0,829.18,No,Elliot,0.30
1366,01/10/2021,01-10-2021,2021,Product 2,Electronics,Georgia,South,  South ,"Philadelphia, Georgia",USA,25.0,375.0,472.13,Unknown,,0.15
1367,01/10/2021,01-10-2021,2021,Product 2,Electronics,Florida,East,  East ,"Houston, Florida",USA,26.0,390.0,560.72,Yes,alex,0.20
1367,01/10/2021,01-10-2021,2021,Product 2,Electronics,North Carolina,East,  East ,"Atlanta, North Carolina",USA,22.0,330.0,428.11,No,Brooke,0.25
1368,01/10/2021,01-10-2021,2021,Product 2,Electronics,California,West,  West ,"Miami, California",USA,21.0,315.0,376.28,Unknown,CHRIS,0.30
1368,01/10/2021,01-10-2021,2021,Product 2,Electronics,Washington,West,  West ,"New York City, Washington",USA,31.0,465.0,526.57,Yes,Drew,0.15
1369,01/10/2021,01-10-2021,2021,Product 3,Electronics,New York,North,  North ,"Philadelphia, New York",USA,30.0,1500.0,1965.64,No,Elliot,0.20
1369,01/10/2021,01-10-2021,2021,Product 3,Electronics,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,39.0,1950.0,2458.02,Unknown,,0.25
1370,01/10/2021,01-10-2021,2021,Product 3,Electronics,Texas,South,  South ,"Atlanta, Texas",USA,29.0,1450.0,1925.96,Yes,alex,0.30
1370,01/10/2021,01-10-2021,2021,Product 3,Electronics,Georgia,South,  South ,"Miami, Georgia",USA,36.0,1800.0,2252.82,No,Brooke,0.15
1371,01/10/2021,2021/10/01,2021,Product 3,Electronics,Florida,East,  East ,"New York City, Florida",USA,,1750.0,2048.77,Unknown,CHRIS,0.20
1371,01/10/2021,01-10-2021,2021,Product 3,Electronics,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,20.0,1000.0,1345.21,Yes,Drew,0.25
1372,01/10/2021,01-10-2021,2021,Product 3,Electronics,California,West,  West ,"Houston, California",USA,31.0,,2168.58,No,Elliot,0.30
1372,01/10/2021,01-10-2021,2021,Product 3,Electronics,Washington,West,  West ,"Atlanta, Washington",USA,25.0,1250.0,1786.9,Unknown,,0.15
1373,01/10/2021,01-10-2021,2021,Product 4,Clothing,New York,North,  North ,"Miami, New York",USA,37.0,92.5,109.22,Yes,alex,0.20
1373,01/10/2021,01-10-2021,2021,Product 4,Clothing,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,21.0,52.5,72.55,No,Brooke,0.25
1374,01/10/2021,01-10-2021,2021,Product 4,Clothing,Texas,South,  South ,"Philadelphia, Texas",USA,26.0,65.0,73.33,Unknown,CHRIS,0.30
1374,01/10/2021,01-10-2021,2021,Product 4,Clothing,Georgia,South,  South ,"Houston, Georgia",USA,37.0,92.5,127.66,Yes,Drew,0.15
1375,01/10/2021,01-10-2021,2021,Product 4,Clothing,Florida,East,  East ,"Atlanta, Florida",USA,28.0,70.0,89.74,No,Elliot,0.20
1375,01/10/2021,01-10-2021,2021,Product 4,Clothing,North Carolina,East,  East ,"Miami, North Carolina",USA,20.0,50.0,74.31,Unknown,,0.25
1376,01/10/2021,2021/10/01,2021,Product 4,Clothing,California,West,  West ,"New York City, California",USA,24.0,60.0,87.94,Yes,alex,0.30
1376,01/10/2021,01-10-2021,2021,Product 4,Clothing,Washington,West,  West ,"Philadelphia, Washington",USA,35.0,87.5,121.55,No,Brooke,0.15
1377,01/10/2021,01-10-2021,2021,Product 5,Clothing,New York,North,  North ,"Houston, New York",USA,21.0,31.5,40.19,Unknown,CHRIS,0.20
1377,01/10/2021,01-10-2021,2021,Product 5,Clothing,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,32.0,48.0,55.54,Yes,Drew,0.25
1378,01/10/2021,01-10-2021,2021,Product 5,Clothing,Texas,South,  South ,"Miami, Texas",USA,33.0,49.5,57.12,No,Elliot,0.30
1378,01/10/2021,01-10-2021,2021,Product 5,Clothing,Georgia,South,  South ,"New York City, Georgia",USA,29.0,43.5,53.8,Unknown,,0.15
1379,01/10/2021,01-10-2021,2021,Product 5,Clothing,Florida,East,  East ,"Philadelphia, Florida",USA,25.0,37.5,48.73,Yes,alex,0.20
1379,01/10/2021,01-10-2021,2021,Product 5,Clothing,North Carolina,East,  East ,"Houston, North Carolina",USA,27.0,40.5,44.57,No,Brooke,0.25
1380,01/10/2021,01-10-2021,2021,Product 5,Clothing,California,West,  West ,"Atlanta, California",USA,28.0,42.0,51.13,Unknown,CHRIS,0.30
1380,01/10/2021,01-10-2021,2021,Product 5,Clothing,Washington,West,  West ,"Miami, Washington",USA,20.0,30.0,35.67,Yes,Drew,0.15
1381,01/10/2021,2021/10/01,2021,Product 6,Clothing,New York,North,  North ,"New York City, New York",USA,30.0,120.0,162.64,No,Elliot,0.20
1381,01/10/2021,01-10-2021,2021,Product 6,Clothing,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,34.0,136.0,161.36,Unknown,,0.25
1382,01/10/2021,01-10-2021,2021,Product 6,Clothing,Texas,South,  South ,"Houston, Texas",USA,20.0,80.0,97.12,Yes,alex,0.30
1382,01/10/2021,01-10-2021,2021,Product 6,Clothing,Georgia,South,  South ,"Atlanta, Georgia",USA,30.0,120.0,151.96,No,Brooke,0.15
1383,01/10/2021,01-10-2021,2021,Product 6,Clothing,Florida,East,  East ,"Miami, Florida",USA,33.0,132.0,184.47,Unknown,CHRIS,0.20
1383,01/10/2021,01-10-2021,2021,Product 6,Clothing,North Carolina,East,  East ,"New York City, North Carolina",USA,22.0,88.0,102.21,Yes,Drew,0.25
1384,01/10/2021,01-10-2021,2021,Product 6,Clothing,California,West,  West ,"Philadelphia, California",USA,31.0,124.0,169.13,No,Elliot,0.30
1384,01/10/2021,01-10-2021,2021,Product 6,Clothing,Washington,West,  West ,"Houston, Washington",USA,29.0,116.0,152.52,Unknown,,0.15
1385,01/10/2021,01-10-2021,2021,Product 7,Home Goods,New York,North,  North ,"Atlanta, New York",USA,30.0,300.0,396.7,Yes,alex,0.20
1385,01/10/2021,01-10-2021,2021,Product 7,Home Goods,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,22.0,220.0,311.62,No,Brooke,0.25
1386,01/10/2021,2021/10/01,2021,Product 7,Home Goods,Texas,South,  South ,"New York City, Texas",USA,29.0,290.0,378.36,Unknown,CHRIS,0.30
1386,01/10/2021,01-10-2021,2021,Product 7,Home Goods,Georgia,South,  South ,"Philadelphia, Georgia",USA,34.0,340.0,504.68,Yes,Drew,0.15
1387,01/10/2021,01-10-2021,2021,Product 7,Home Goods,Florida,East,  East ,"Houston, Florida",USA,27.0,270.0,313.86,No,Elliot,0.20
1387,01/10/2021,01-10-2021,2021,Product 7,Home Goods,North Carolina,East,  East ,"Atlanta, North Carolina",USA,35.0,350.0,403.19,Unknown,,0.25
1388,01/10/2021,01-10-2021,2021,Product 7,Home Goods,California,West,  West ,"Miami, California",USA,35.0,350.0,399.05,Yes,alex,0.30
1388,01/10/2021,01-10-2021,2021,Product 7,Home Goods,Washington,West,  West ,"New York City, Washington",USA,27.0,270.0,399.54,No,Brooke,0.15
1389,01/10/2021,01-10-2021,2021,Product 8,Home Goods,New York,North,  North ,"Philadelphia, New York",USA,39.0,292.5,336.25,Unknown,CHRIS,0.20
1389,01/10/2021,01-10-2021,2021,Product 8,Home Goods,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,,285.0,375.29,Yes,Drew,0.25
1390,01/10/2021,01-10-2021,2021,Product 8,Home Goods,Texas,South,  South ,"Atlanta, Texas",USA,31.0,232.5,284.05,No,Elliot,0.30
1390,01/10/2021,01-10-2021,2021,Product 8,Home Goods,Georgia,South,  South ,"Miami, Georgia",USA,24.0,180.0,211.69,Unknown,,0.15
1391,01/10/2021,2021/10/01,2021,Product 8,Home Goods,Florida,East,  East ,"New York City, Florida",USA,30.0,225.0,317.15,Yes,alex,0.20
1391,01/10/2021,01-10-2021,2021,Product 8,Home Goods,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,21.0,157.5,184.82,No,Brooke,0.25
1392,01/10/2021,01-10-2021,2021,Product 8,Home Goods,California,West,  West ,"Houston, California",USA,29.0,217.5,239.89,Unknown,CHRIS,0.30
1392,01/10/2021,01-10-2021,2021,Product 8,Home Goods,Washington,West,  West ,"Atlanta, Washington",USA,37.0,277.5,384.49,Yes,Drew,0.15
1393,01/10/2021,01-10-2021,2021,Product 9,Home Goods,New York,North,  North ,"Miami, New York",USA,36.0,180.0,207.05,No,Elliot,0.20
1393,01/10/2021,01-10-2021,2021,Product 9,Home Goods,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,27.0,135.0,188.63,Unknown,,0.25
1394,01/10/2021,01-10-2021,2021,Product 9,Home Goods,Texas,South,  South ,"Philadelphia, Texas",USA,33.0,165.0,205.49,Yes,alex,0.30
1394,01/10/2021,01-10-2021,2021,Product 9,Home Goods,Georgia,South,  South ,"Houston, Georgia",USA,29.0,145.0,191.74,No,Brooke,0.15
1395,01/10/2021,01-10-2021,2021,Product 9,Home Goods,Florida,East,  East ,"Atlanta, Florida",USA,39.0,195.0,237.45,Unknown,CHRIS,0.20
1395,01/10/2021,01-10-2021,2021,Product 9,Home Goods,North Carolina,East,  East ,"Miami, North Carolina",USA,23.0,115.0,169.79,Yes,Drew,0.25
1396,01/10/2021,2021/10/01,2021,Product 9,Home Goods,California,West,  West ,"New York City, California",USA,30.0,150.0,188.16,No,Elliot,0.30
1396,01/10/2021,01-10-2021,2021,Product 9,Home Goods,Washington,West,  West ,"Philadelphia, Washington",USA,29.0,145.0,187.94,Unknown,,0.15
1397,01/10/2021,01-10-2021,2021,Product 10,Home Goods,New York,North,  North ,"Houston, New York",USA,26.0,325.0,435.62,Yes,alex,0.20
1397,01/10/2021,01-10-2021,2021,Product 10,Home Goods,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,35.0,437.5,528.68,No,Brooke,0.25
1398,01/10/2021,01-10-2021,2021,Product 10,Home Goods,Texas,South,  South ,"Miami, Texas",USA,31.0,387.5,487.8,Unknown,CHRIS,0.30
1398,01/10/2021,01-10-2021,2021,Product 10,Home Goods,Georgia,South,  South ,"New York City, Georgia",USA,37.0,,604.6,Yes,Drew,0.15
1399,01/10/2021,01-10-2021,2021,Product 10,Home Goods,Florida,East,  East ,"Philadelphia, Florida",USA,25.0,312.5,411.34,No,Elliot,0.20
1399,01/10/2021,01-10-2021,2021,Product 10,Home Goods,North Carolina,East,  East ,"Houston, North Carolina",USA,20.0,250.0,289.25,Unknown,,0.25
1400,01/10/2021,01-10-2021,2021,Product 10,Home Goods,California,West,  West ,"Atlanta, California",USA,20.0,250.0,359.89,Yes,alex,0.30
1400,01/10/2021,01-10-2021,2021,Product 10,Home Goods,Washington,West,  West ,"Miami, Washington",USA,22.0,275.0,408.41,No,Brooke,0.15
1401,01/11/2021,2021/11/01,2021,Product 1,Electronics,New York,North,  North ,"New York City, New York",USA,34.0,850.0,982.94,Unknown,CHRIS,0.20
1401,01/11/2021,01-11-2021,2021,Product 1,Electronics,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,30.0,750.0,888.63,Yes,Drew,0.25
1402,01/11/2021,01-11-2021,2021,Product 1,Electronics,Texas,South,  South ,"Houston, Texas",USA,31.0,775.0,977.64,No,Elliot,0.30
1402,01/11/2021,01-11-2021,2021,Product 1,Electronics,Georgia,South,  South ,"Atlanta, Georgia",USA,28.0,700.0,981.71,Unknown,,0.15
1403,01/11/2021,01-11-2021,2021,Product 1,Electronics,Florida,East,  East ,"Miami, Florida",USA,32.0,800.0,920.98,Yes,alex,0.20
1403,01/11/2021,01-11-2021,2021,Product 1,Electronics,North Carolina,East,  East ,"New York City, North Carolina",USA,20.0,500.0,677.42,No,Brooke,0.25
1404,01/11/2021,01-11-2021,2021,Product 1,Electronics,California,West,  West ,"Philadelphia, California",USA,30.0,750.0,905.24,Unknown,CHRIS,0.30
1404,01/11/2021,01-11-2021,2021,Product 1,Electronics,Washington,West,  West ,"Houston, Washington",USA,31.0,775.0,1153.47,Yes,Drew,0.15
1405,01/11/2021,01-11-2021,2021,Product 2,Electronics,New York,North,  North ,"Atlanta, New York",USA,29.0,435.0,ERROR,No,Elliot,0.20
1405,01/11/2021,01-11-2021,2021,Product 2,Electronics,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,27.0,405.0,519.24,Unknown,,0.25
1406,01/11/2021,2021/11/01,2021,Product 2,Electronics,Texas,South,  South ,"New York City, Texas",USA,31.0,465.0,599.7,Yes,alex,0.30
1406,01/11/2021,01-11-2021,2021,Product 2,Electronics,Georgia,South,  South ,"Philadelphia, Georgia",USA,31.0,465.0,644.98,No,Brooke,0.15
1407,01/11/2021,01-11-2021,2021,Product 2,Electronics,Florida,East,  East ,"Houston, Florida",USA,29.0,435.0,602.34,Unknown,CHRIS,0.20
1407,01/11/2021,01-11-2021,2021,Product 2,Electronics,North Carolina,East,  East ,"Atlanta, North Carolina",USA,26.0,390.0,478.25,Yes,Drew,0.25
1408,01/11/2021,01-11-2021,2021,Product 2,Electronics,California,West,  West ,"Miami, California",USA,,465.0,597.79,No,Elliot,0.30
1408,01/11/2021,01-11-2021,2021,Product 2,Electronics,Washington,West,  West ,"New York City, Washington",USA,38.0,570.0,673.46,Unknown,,0.15
1409,01/11/2021,01-11-2021,2021,Product 3,Electronics,New York,North,  North ,"Philadelphia, New York",USA,32.0,1600.0,2331.72,Yes,alex,0.20
1409,01/11/2021,01-11-2021,2021,Product 3,Electronics,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,40.0,2000.0,2523.77,No,Brooke,0.25
1410,01/11/2021,01-11-2021,2021,Product 3,Electronics,Texas,South,  South ,"Atlanta, Texas",USA,30.0,1500.0,2194.22,Unknown,CHRIS,0.30
1410,01/11/2021,01-11-2021,2021,Product 3,Electronics,Georgia,South,  South ,"Miami, Georgia",USA,24.0,1200.0,1510.41,Yes,Drew,0.15
1411,01/11/2021,2021/11/01,2021,Product 3,Electronics,Florida,East,  East ,"New York City, Florida",USA,39.0,1950.0,2719.14,No,Elliot,0.20
1411,01/11/2021,01-11-2021,2021,Product 3,Electronics,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,29.0,1450.0,1986.99,Unknown,,0.25
1412,01/11/2021,01-11-2021,2021,Product 3,Electronics,California,West,  West ,"Houston, California",USA,33.0,1650.0,2206.05,Yes,alex,0.30
1412,01/11/2021,01-11-2021,2021,Product 3,Electronics,Washington,West,  West ,"Atlanta, Washington",USA,38.0,1900.0,2377.89,No,Brooke,0.15
1413,01/11/2021,01-11-2021,2021,Product 4,Clothing,New York,North,  North ,"Miami, New York",USA,24.0,60.0,70.29,Unknown,CHRIS,0.20
1413,01/11/2021,01-11-2021,2021,Product 4,Clothing,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,21.0,52.5,63.9,Yes,Drew,0.25
1414,01/11/2021,01-11-2021,2021,Product 4,Clothing,Texas,South,  South ,"Philadelphia, Texas",USA,31.0,77.5,105.6,No,Elliot,0.30
1414,01/11/2021,01-11-2021,2021,Product 4,Clothing,Georgia,South,  South ,"Houston, Georgia",USA,28.0,70.0,77.9,Unknown,,0.15
1415,01/11/2021,01-11-2021,2021,Product 4,Clothing,Florida,East,  East ,"Atlanta, Florida",USA,28.0,70.0,96.21,Yes,alex,0.20
1415,01/11/2021,01-11-2021,2021,Product 4,Clothing,North Carolina,East,  East ,"Miami, North Carolina",USA,36.0,90.0,122.01,No,Brooke,0.25
1416,01/11/2021,2021/11/01,2021,Product 4,Clothing,California,West,  West ,"New York City, California",USA,32.0,80.0,100.03,Unknown,CHRIS,0.30
1416,01/11/2021,01-11-2021,2021,Product 4,Clothing,Washington,West,  West ,"Philadelphia, Washington",USA,28.0,70.0,101.91,Yes,Drew,0.15
1417,01/11/2021,01-11-2021,2021,Product 5,Clothing,New York,North,  North ,"Houston, New York",USA,35.0,52.5,74.78,No,Elliot,0.20
1417,01/11/2021,01-11-2021,2021,Product 5,Clothing,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,28.0,42.0,52.14,Unknown,,0.25
1418,01/11/2021,01-11-2021,2021,Product 5,Clothing,Texas,South,  South ,"Miami, Texas",USA,34.0,51.0,61.5,Yes,alex,0.30
1418,01/11/2021,01-11-2021,2021,Product 5,Clothing,Georgia,South,  South ,"New York City, Georgia",USA,31.0,46.5,60.6,No,Brooke,0.15
1419,01/11/2021,01-11-2021,2021,Product 5,Clothing,Florida,East,  East ,"Philadelphia, Florida",USA,37.0,55.5,61.29,Unknown,CHRIS,0.20
1419,01/11/2021,01-11-2021,2021,Product 5,Clothing,North Carolina,East,  East ,"Houston, North Carolina",USA,30.0,45.0,50.77,Yes,Drew,0.25
1420,01/11/2021,01-11-2021,2021,Product 5,Clothing,California,West,  West ,"Atlanta, California",USA,21.0,31.5,38.5,No,Elliot,0.30
1420,01/11/2021,01-11-2021,2021,Product 5,Clothing,Washington,West,  West ,"Miami, Washington",USA,28.0,42.0,60.96,Unknown,,0.15
1421,01/11/2021,2021/11/01,2021,Product 6,Clothing,New York,North,  North ,"New York City, New York",USA,26.0,104.0,124.08,Yes,alex,0.20
1421,01/11/2021,01-11-2021,2021,Product 6,Clothing,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,21.0,84.0,120.02,No,Brooke,0.25
1422,01/11/2021,01-11-2021,2021,Product 6,Clothing,Texas,South,  South ,"Houston, Texas",USA,32.0,128.0,153.41,Unknown,CHRIS,0.30
